geoid,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_li_count,lowaccess_kids_count,lowaccess_seniors_count
1400000US06037194401,6037194401,2015,2461,0,0,0,0
1400000US06037194402,6037194402,2015,3335,0,0,0,0
1400000US06037194500,6037194500,2015,2037,0,0,0,0
1400000US06037195100,6037195100,2015,4717,123,27,12,20
1400000US06037195201,6037195201,2015,2834,0,0,0,0
1400000US06037195202,6037195202,2015,3185,0,0,0,0
1400000US06037195300,6037195300,2015,3203,0,0,0,0
1400000US06037195400,6037195400,2015,4395,0,0,0,0
1400000US06037195500,6037195500,2015,4971,57,5,7,10
1400000US06037195600,6037195600,2015,3340,0,0,0,0
1400000US06037195710,6037195710,2015,4328,0,0,0,0
1400000US06037195720,6037195720,2015,2304,0,0,0,0
1400000US06037195802,6037195802,2015,2881,0,0,0,0
1400000US06037195803,6037195803,2015,2603,0,0,0,0
1400000US06037195804,6037195804,2015,2643,0,0,0,0
1400000US06037195901,6037195901,2015,2235,0,0,0,0
1400000US06037195902,6037195902,2015,1905,0,0,0,0
1400000US06037195903,6037195903,2015,2216,0,0,0,0
1400000US06037197200,6037197200,2015,3742,0,0,0,0
1400000US06037197300,6037197300,2015,3909,0,0,0,0
1400000US06037197410,6037197410,2015,3703,0,0,0,0
1400000US06037197420,6037197420,2015,3509,0,0,0,0
1400000US06037197500,6037197500,2015,3889,0,0,0,0
1400000US06037197600,6037197600,2015,2376,0,0,0,0
1400000US06037197700,6037197700,2015,5103,0,0,0,0
1400000US06037199001,6037199001,2015,811,0,0,0,0
1400000US06037199002,6037199002,2015,4431,0,0,0,0
1400000US06037199110,6037199110,2015,2710,0,0,0,0
1400000US06037199120,6037199120,2015,4086,0,0,0,0
1400000US06037199201,6037199201,2015,4089,0,0,0,0
1400000US06037199202,6037199202,2015,3031,0,0,0,0
1400000US06037199300,6037199300,2015,3848,0,0,0,0
1400000US06037199400,6037199400,2015,4668,0,0,0,0
1400000US06037199700,6037199700,2015,3411,0,0,0,0
1400000US06037199801,6037199801,2015,2983,0,0,0,0
1400000US06037199802,6037199802,2015,2648,0,0,0,0
1400000US06037199900,6037199900,2015,2683,0,0,0,0
1400000US06037201110,6037201110,2015,2574,0,0,0,0
1400000US06037201120,6037201120,2015,4086,0,0,0,0
1400000US06037201200,6037201200,2015,2509,0,0,0,0
1400000US06037201301,6037201301,2015,3416,0,0,0,0
1400000US06037201302,6037201302,2015,3732,0,0,0,0
1400000US06037201401,6037201401,2015,4837,3,1,1,0
1400000US06037201402,6037201402,2015,4311,3572,1189,811,623
1400000US06037201501,6037201501,2015,5306,0,0,0,0
1400000US06037201503,6037201503,2015,3323,0,0,0,0
1400000US06037201504,6037201504,2015,2428,0,0,0,0
1400000US06037201601,6037201601,2015,2288,191,99,43,39
1400000US06037201602,6037201602,2015,2840,0,0,0,0
1400000US06037201700,6037201700,2015,5093,3291,1482,639,263
1400000US06037203100,6037203100,2015,4839,4798,3680,1781,282
1400000US06037203200,6037203200,2015,4844,0,0,0,0
1400000US06037203300,6037203300,2015,2607,135,69,37,14
1400000US06037203500,6037203500,2015,3064,0,0,0,0
1400000US06037203601,6037203601,2015,3216,0,0,0,0
1400000US06037203602,6037203602,2015,2178,0,0,0,0
1400000US06037203710,6037203710,2015,3259,0,0,0,0
1400000US06037203720,6037203720,2015,4001,0,0,0,0
1400000US06037203800,6037203800,2015,4589,0,0,0,0
1400000US06037203900,6037203900,2015,2942,0,0,0,0
1400000US06037204110,6037204110,2015,3078,0,0,0,0
1400000US06037204120,6037204120,2015,2650,0,0,0,0
1400000US06037204200,6037204200,2015,3303,0,0,0,0
1400000US06037204300,6037204300,2015,4787,0,0,0,0
1400000US06037204410,6037204410,2015,2363,0,0,0,0
1400000US06037204420,6037204420,2015,3138,0,0,0,0
1400000US06037204600,6037204600,2015,4101,0,0,0,0
1400000US06037204700,6037204700,2015,4972,0,0,0,0
1400000US06037204810,6037204810,2015,4478,0,0,0,0
1400000US06037204820,6037204820,2015,2273,0,0,0,0
1400000US06037204910,6037204910,2015,3105,0,0,0,0
1400000US06037204920,6037204920,2015,2598,0,0,0,0
1400000US06037205110,6037205110,2015,3766,0,0,0,0
1400000US06037205120,6037205120,2015,3618,0,0,0,0
1400000US06037206010,6037206010,2015,3127,0,0,0,0
1400000US06037206020,6037206020,2015,7883,0,0,0,0
1400000US06037206050,6037206050,2015,2173,0,0,0,0
1400000US06037206051,6037206051,2015,2331,7,3,1,0
1400000US06037206052,6037206052,2015,578,2,1,0,0
1400000US06037206053,6037206053,2015,3080,0,0,0,0
1400000US06037206054,6037206054,2015,2184,0,0,0,0
1400000US06037206201,6037206201,2015,1175,0,0,0,0
1400000US06037206202,6037206202,2015,2211,0,0,0,0
1400000US06037206301,6037206301,2015,1656,0,0,0,0
1400000US06037206302,6037206302,2015,568,0,0,0,0
1400000US06037206303,6037206303,2015,5316,0,0,0,0
1400000US06037207101,6037207101,2015,3047,0,0,0,0
1400000US06037207102,6037207102,2015,2553,0,0,0,0
1400000US06037207103,6037207103,2015,2077,0,0,0,0
1400000US06037207303,6037207303,2015,1861,0,0,0,0
1400000US06037207304,6037207304,2015,529,0,0,0,0
1400000US06037207305,6037207305,2015,2132,0,0,0,0
1400000US06037207306,6037207306,2015,2388,0,0,0,0
1400000US06037207307,6037207307,2015,723,0,0,0,0
1400000US06037207308,6037207308,2015,679,0,0,0,0
1400000US06037207400,6037207400,2015,1363,0,0,0,0
1400000US06037207501,6037207501,2015,2218,0,0,0,0
1400000US06037207502,6037207502,2015,2589,0,0,0,0
1400000US06037207711,6037207711,2015,1568,0,0,0,0
1400000US06037207712,6037207712,2015,921,0,0,0,0
1400000US06037207901,6037207901,2015,937,0,0,0,0
1400000US06037207902,6037207902,2015,3226,0,0,0,0
1400000US06037208001,6037208001,2015,4088,0,0,0,0
1400000US06037208002,6037208002,2015,2805,0,0,0,0
1400000US06037208301,6037208301,2015,2201,0,0,0,0
1400000US06037208302,6037208302,2015,4360,0,0,0,0
1400000US06037208401,6037208401,2015,3770,0,0,0,0
1400000US06037208402,6037208402,2015,2771,0,0,0,0
1400000US06037208501,6037208501,2015,2656,0,0,0,0
1400000US06037208502,6037208502,2015,3571,0,0,0,0
1400000US06037208610,6037208610,2015,4195,0,0,0,0
1400000US06037208620,6037208620,2015,4660,0,0,0,0
1400000US06037208710,6037208710,2015,4309,0,0,0,0
1400000US06037208720,6037208720,2015,4179,0,0,0,0
1400000US06037208801,6037208801,2015,2995,0,0,0,0
1400000US06037208802,6037208802,2015,2906,0,0,0,0
1400000US06037208902,6037208902,2015,2339,0,0,0,0
1400000US06037208903,6037208903,2015,4019,0,0,0,0
1400000US06037208904,6037208904,2015,3926,0,0,0,0
1400000US06037209103,6037209103,2015,3216,0,0,0,0
1400000US06037209104,6037209104,2015,2434,0,0,0,0
1400000US06037209105,6037209105,2015,1438,0,0,0,0
1400000US06037209106,6037209106,2015,3829,0,0,0,0
1400000US06037209201,6037209201,2015,1139,0,0,0,0
1400000US06037209202,6037209202,2015,1646,0,0,0,0
1400000US06037209300,6037209300,2015,5021,0,0,0,0
1400000US06037209401,6037209401,2015,3914,0,0,0,0
1400000US06037209402,6037209402,2015,3728,0,0,0,0
1400000US06037209403,6037209403,2015,3600,0,0,0,0
1400000US06037209510,6037209510,2015,2692,0,0,0,0
1400000US06037209520,6037209520,2015,2791,0,0,0,0
1400000US06037209810,6037209810,2015,2472,0,0,0,0
1400000US06037209820,6037209820,2015,2968,0,0,0,0
1400000US06037210010,6037210010,2015,3520,0,0,0,0
1400000US06037211000,6037211000,2015,4431,0,0,0,0
1400000US06037211121,6037211121,2015,2351,0,0,0,0
1400000US06037211122,6037211122,2015,3075,0,0,0,0
1400000US06037211123,6037211123,2015,1576,0,0,0,0
1400000US06037211124,6037211124,2015,3618,0,0,0,0
1400000US06037211201,6037211201,2015,2645,0,0,0,0
1400000US06037211202,6037211202,2015,2645,0,0,0,0
1400000US06037211310,6037211310,2015,3846,0,0,0,0
1400000US06037211320,6037211320,2015,3184,0,0,0,0
1400000US06037211410,6037211410,2015,3095,0,0,0,0
1400000US06037211420,6037211420,2015,3859,0,0,0,0
1400000US06037211500,6037211500,2015,4355,0,0,0,0
1400000US06037211701,6037211701,2015,2827,0,0,0,0
1400000US06037211703,6037211703,2015,4750,0,0,0,0
1400000US06037211704,6037211704,2015,3016,0,0,0,0
1400000US06037211802,6037211802,2015,4192,0,0,0,0
1400000US06037211803,6037211803,2015,3529,0,0,0,0
1400000US06037211804,6037211804,2015,3221,0,0,0,0
1400000US06037211910,6037211910,2015,4657,0,0,0,0
1400000US06037211921,6037211921,2015,2474,0,0,0,0
1400000US06037211922,6037211922,2015,3389,0,0,0,0
1400000US06037212101,6037212101,2015,2507,0,0,0,0
1400000US06037212102,6037212102,2015,2446,0,0,0,0
1400000US06037212202,6037212202,2015,3612,0,0,0,0
1400000US06037212203,6037212203,2015,2679,0,0,0,0
1400000US06037212204,6037212204,2015,3344,0,0,0,0
1400000US06037212303,6037212303,2015,3326,0,0,0,0
1400000US06037212304,6037212304,2015,1804,0,0,0,0
1400000US06037212305,6037212305,2015,2865,0,0,0,0
1400000US06037212306,6037212306,2015,3052,0,0,0,0
1400000US06037212410,6037212410,2015,3903,0,0,0,0
1400000US06037212420,6037212420,2015,3228,0,0,0,0
1400000US06037212501,6037212501,2015,2165,0,0,0,0
1400000US06037212502,6037212502,2015,2767,0,0,0,0
1400000US06037212610,6037212610,2015,4074,0,0,0,0
1400000US06037212620,6037212620,2015,4341,0,0,0,0
1400000US06037212701,6037212701,2015,2430,0,0,0,0
1400000US06037212702,6037212702,2015,3635,0,0,0,0
1400000US06037212800,6037212800,2015,4273,0,0,0,0
1400000US06037212900,6037212900,2015,4074,0,0,0,0
1400000US06037213100,6037213100,2015,2721,0,0,0,0
1400000US06037213201,6037213201,2015,4198,0,0,0,0
1400000US06037213202,6037213202,2015,3873,0,0,0,0
1400000US06037213310,6037213310,2015,3477,0,0,0,0
1400000US06037213320,6037213320,2015,2481,0,0,0,0
1400000US06037213401,6037213401,2015,4951,0,0,0,0
1400000US06037213402,6037213402,2015,4645,0,0,0,0
1400000US06037214000,6037214000,2015,3898,0,0,0,0
1400000US06037214100,6037214100,2015,3944,0,0,0,0
1400000US06037214400,6037214400,2015,2877,0,0,0,0
1400000US06037214501,6037214501,2015,2932,0,0,0,0
1400000US06037214503,6037214503,2015,3325,0,0,0,0
1400000US06037214504,6037214504,2015,2865,0,0,0,0
1400000US06037214505,6037214505,2015,2663,0,0,0,0
1400000US06037214600,6037214600,2015,2411,0,0,0,0
1400000US06037214700,6037214700,2015,2512,0,0,0,0
1400000US06037214800,6037214800,2015,2573,0,0,0,0
1400000US06037214902,6037214902,2015,2586,0,0,0,0
1400000US06037214903,6037214903,2015,1346,0,0,0,0
1400000US06037214904,6037214904,2015,1737,0,0,0,0
1400000US06037215101,6037215101,2015,2477,0,0,0,0
1400000US06037215102,6037215102,2015,3110,0,0,0,0
1400000US06037216100,6037216100,2015,2289,0,0,0,0
1400000US06037216201,6037216201,2015,2352,0,0,0,0
1400000US06037216202,6037216202,2015,2559,0,0,0,0
1400000US06037216301,6037216301,2015,2005,0,0,0,0
1400000US06037216302,6037216302,2015,2521,0,0,0,0
1400000US06037216401,6037216401,2015,4189,0,0,0,0
1400000US06037216402,6037216402,2015,2615,0,0,0,0
1400000US06037216700,6037216700,2015,3709,0,0,0,0
1400000US06037216800,6037216800,2015,3289,0,0,0,0
1400000US06037216901,6037216901,2015,3251,0,0,0,0
1400000US06037216902,6037216902,2015,1809,0,0,0,0
1400000US06037217001,6037217001,2015,2654,0,0,0,0
1400000US06037217002,6037217002,2015,4977,0,0,0,0
1400000US06037217101,6037217101,2015,2370,0,0,0,0
1400000US06037217102,6037217102,2015,3004,0,0,0,0
1400000US06037217200,6037217200,2015,3905,0,0,0,0
1400000US06037218110,6037218110,2015,3453,0,0,0,0
1400000US06037218120,6037218120,2015,4530,0,0,0,0
1400000US06037218210,6037218210,2015,4457,0,0,0,0
1400000US06037218220,6037218220,2015,4358,0,0,0,0
1400000US06037218300,6037218300,2015,5520,0,0,0,0
1400000US06037218400,6037218400,2015,4714,0,0,0,0
1400000US06037218500,6037218500,2015,2868,0,0,0,0
1400000US06037218600,6037218600,2015,3142,0,0,0,0
1400000US06037218701,6037218701,2015,2430,0,0,0,0
1400000US06037218702,6037218702,2015,2176,0,0,0,0
1400000US06037218800,6037218800,2015,2658,0,0,0,0
1400000US06037218900,6037218900,2015,5464,0,0,0,0
1400000US06037219010,6037219010,2015,2814,0,0,0,0
1400000US06037219020,6037219020,2015,4798,0,0,0,0
1400000US06037219300,6037219300,2015,3700,0,0,0,0
1400000US06037219500,6037219500,2015,1737,0,0,0,0
1400000US06037219700,6037219700,2015,4306,0,0,0,0
1400000US06037219800,6037219800,2015,3310,0,0,0,0
1400000US06037219901,6037219901,2015,5234,0,0,0,0
1400000US06037219902,6037219902,2015,4113,0,0,0,0
1400000US06037220000,6037220000,2015,5345,0,0,0,0
1400000US06037220100,6037220100,2015,2334,0,0,0,0
1400000US06037221110,6037221110,2015,3565,0,0,0,0
1400000US06037221120,6037221120,2015,3373,0,0,0,0
1400000US06037221210,6037221210,2015,3300,0,0,0,0
1400000US06037221220,6037221220,2015,3378,0,0,0,0
1400000US06037221302,6037221302,2015,4403,0,0,0,0
1400000US06037221303,6037221303,2015,2551,0,0,0,0
1400000US06037221304,6037221304,2015,3319,0,0,0,0
1400000US06037221401,6037221401,2015,3359,0,0,0,0
1400000US06037221402,6037221402,2015,2715,0,0,0,0
1400000US06037221500,6037221500,2015,3507,0,0,0,0
1400000US06037221601,6037221601,2015,3403,0,0,0,0
1400000US06037221602,6037221602,2015,2816,0,0,0,0
1400000US06037221710,6037221710,2015,2621,0,0,0,0
1400000US06037221810,6037221810,2015,2773,0,0,0,0
1400000US06037221820,6037221820,2015,3095,0,0,0,0
1400000US06037221900,6037221900,2015,3664,0,0,0,0
1400000US06037222001,6037222001,2015,3237,0,0,0,0
1400000US06037222002,6037222002,2015,4655,0,0,0,0
1400000US06037222100,6037222100,2015,3877,0,0,0,0
1400000US06037222200,6037222200,2015,3965,0,0,0,0
1400000US06037222500,6037222500,2015,4963,0,0,0,0
1400000US06037222600,6037222600,2015,5631,0,0,0,0
1400000US06037222700,6037222700,2015,3782,0,0,0,0
1400000US06037224010,6037224010,2015,2433,0,0,0,0
1400000US06037224020,6037224020,2015,2789,0,0,0,0
1400000US06037224200,6037224200,2015,2392,0,0,0,0
1400000US06037224310,6037224310,2015,2025,0,0,0,0
1400000US06037224320,6037224320,2015,3224,0,0,0,0
1400000US06037224410,6037224410,2015,3137,0,0,0,0
1400000US06037224420,6037224420,2015,2369,0,0,0,0
1400000US06037224600,6037224600,2015,3425,0,0,0,0
1400000US06037224701,6037224701,2015,1799,0,0,0,0
1400000US06037224702,6037224702,2015,3021,0,0,0,0
1400000US06037226001,6037226001,2015,2067,0,0,0,0
1400000US06037226002,6037226002,2015,1604,0,0,0,0
1400000US06037226410,6037226410,2015,3491,0,0,0,0
1400000US06037226420,6037226420,2015,4906,0,0,0,0
1400000US06037226701,6037226701,2015,2965,0,0,0,0
1400000US06037226702,6037226702,2015,3205,0,0,0,0
1400000US06037227010,6037227010,2015,4662,0,0,0,0
1400000US06037227020,6037227020,2015,3599,0,0,0,0
1400000US06037228100,6037228100,2015,4916,0,0,0,0
1400000US06037228210,6037228210,2015,3806,0,0,0,0
1400000US06037228220,6037228220,2015,4389,0,0,0,0
1400000US06037228310,6037228310,2015,4449,0,0,0,0
1400000US06037228320,6037228320,2015,3219,0,0,0,0
1400000US06037228410,6037228410,2015,3320,0,0,0,0
1400000US06037228420,6037228420,2015,3150,0,0,0,0
1400000US06037228500,6037228500,2015,5220,0,0,0,0
1400000US06037228600,6037228600,2015,5049,0,0,0,0
1400000US06037228710,6037228710,2015,4235,0,0,0,0
1400000US06037228720,6037228720,2015,4492,0,0,0,0
1400000US06037228800,6037228800,2015,5575,0,0,0,0
1400000US06037228900,6037228900,2015,3216,0,0,0,0
1400000US06037229100,6037229100,2015,4557,0,0,0,0
1400000US06037229200,6037229200,2015,4394,0,0,0,0
1400000US06037229300,6037229300,2015,5498,0,0,0,0
1400000US06037229410,6037229410,2015,3343,0,0,0,0
1400000US06037229420,6037229420,2015,4729,0,0,0,0
1400000US06037231100,6037231100,2015,3350,0,0,0,0
1400000US06037231210,6037231210,2015,3688,0,0,0,0
1400000US06037231220,6037231220,2015,3824,0,0,0,0
1400000US06037231301,6037231301,2015,1903,0,0,0,0
1400000US06037231302,6037231302,2015,3445,0,0,0,0
1400000US06037231400,6037231400,2015,4688,0,0,0,0
1400000US06037231500,6037231500,2015,4752,1018,542,241,138
1400000US06037231601,6037231601,2015,2379,0,0,0,0
1400000US06037231602,6037231602,2015,2346,0,0,0,0
1400000US06037231603,6037231603,2015,2385,0,0,0,0
1400000US06037231710,6037231710,2015,4358,0,0,0,0
1400000US06037231720,6037231720,2015,4966,0,0,0,0
1400000US06037231800,6037231800,2015,5303,0,0,0,0
1400000US06037231901,6037231901,2015,2568,0,0,0,0
1400000US06037231902,6037231902,2015,3400,0,0,0,0
1400000US06037232110,6037232110,2015,3191,0,0,0,0
1400000US06037232120,6037232120,2015,5263,0,0,0,0
1400000US06037232200,6037232200,2015,3119,0,0,0,0
1400000US06037232300,6037232300,2015,3926,0,0,0,0
1400000US06037232401,6037232401,2015,3561,0,0,0,0
1400000US06037232402,6037232402,2015,3396,0,0,0,0
1400000US06037232500,6037232500,2015,4619,0,0,0,0
1400000US06037232601,6037232601,2015,2086,0,0,0,0
1400000US06037232602,6037232602,2015,4202,0,0,0,0
1400000US06037232701,6037232701,2015,2237,0,0,0,0
1400000US06037232702,6037232702,2015,3658,0,0,0,0
1400000US06037232800,6037232800,2015,3823,0,0,0,0
1400000US06037234001,6037234001,2015,2909,152,93,38,16
1400000US06037234002,6037234002,2015,2426,127,78,31,14
1400000US06037234200,6037234200,2015,2376,0,0,0,0
1400000US06037234301,6037234301,2015,2373,0,0,0,0
1400000US06037234302,6037234302,2015,1725,0,0,0,0
1400000US06037234501,6037234501,2015,2728,0,0,0,0
1400000US06037234502,6037234502,2015,2698,0,0,0,0
1400000US06037234600,6037234600,2015,5024,0,0,0,0
1400000US06037234700,6037234700,2015,3888,0,0,0,0
1400000US06037234800,6037234800,2015,3426,0,0,0,0
1400000US06037234901,6037234901,2015,2999,0,0,0,0
1400000US06037234902,6037234902,2015,4005,28,18,9,2
1400000US06037235100,6037235100,2015,4520,118,36,28,8
1400000US06037235201,6037235201,2015,2781,1147,473,259,170
1400000US06037235202,6037235202,2015,4557,2972,1775,752,365
1400000US06037236001,6037236001,2015,2253,67,3,12,19
1400000US06037236101,6037236101,2015,2946,0,0,0,0
1400000US06037236102,6037236102,2015,2319,0,0,0,0
1400000US06037236203,6037236203,2015,3417,0,0,0,0
1400000US06037236204,6037236204,2015,3203,0,0,0,0
1400000US06037236205,6037236205,2015,2339,0,0,0,0
1400000US06037236206,6037236206,2015,3852,0,0,0,0
1400000US06037236400,6037236400,2015,4113,1230,301,195,220
1400000US06037237101,6037237101,2015,3705,0,0,0,0
1400000US06037237102,6037237102,2015,3254,0,0,0,0
1400000US06037237201,6037237201,2015,3506,0,0,0,0
1400000US06037237202,6037237202,2015,4388,0,0,0,0
1400000US06037237300,6037237300,2015,5262,0,0,0,0
1400000US06037237401,6037237401,2015,3616,0,0,0,0
1400000US06037237402,6037237402,2015,3526,0,0,0,0
1400000US06037237500,6037237500,2015,2675,0,0,0,0
1400000US06037237600,6037237600,2015,4259,0,0,0,0
1400000US06037237710,6037237710,2015,3887,0,0,0,0
1400000US06037237720,6037237720,2015,3153,0,0,0,0
1400000US06037237800,6037237800,2015,4371,0,0,0,0
1400000US06037237900,6037237900,2015,3621,0,0,0,0
1400000US06037238000,6037238000,2015,5864,0,0,0,0
1400000US06037238100,6037238100,2015,4626,0,0,0,0
1400000US06037238200,6037238200,2015,5267,0,0,0,0
1400000US06037238310,6037238310,2015,4821,0,0,0,0
1400000US06037238320,6037238320,2015,3787,0,0,0,0
1400000US06037238400,6037238400,2015,4497,0,0,0,0
1400000US06037239201,6037239201,2015,3562,0,0,0,0
1400000US06037239202,6037239202,2015,4724,0,0,0,0
1400000US06037239310,6037239310,2015,3996,0,0,0,0
1400000US06037239320,6037239320,2015,3444,0,0,0,0
1400000US06037239330,6037239330,2015,2879,0,0,0,0
1400000US06037239501,6037239501,2015,3454,0,0,0,0
1400000US06037239502,6037239502,2015,3372,0,0,0,0
1400000US06037239601,6037239601,2015,3755,0,0,0,0
1400000US06037239602,6037239602,2015,3313,0,0,0,0
1400000US06037239701,6037239701,2015,4261,0,0,0,0
1400000US06037239702,6037239702,2015,3927,0,0,0,0
1400000US06037239801,6037239801,2015,3412,0,0,0,0
